Proteins
MaxQuant:feature intensity,ass_0,ass_1,ass_2,ass_3,ass_4,ass_5,ass_6,ass_7,SV_config_2,SV_config_1,SV_config_1_L,SV_config_2_H,SV_config_2_L,SV_config_1_H
prot_1095,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,233790.0,175180.0,214070.0,203560.0
prot_1096,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8154000.0,3607700.0,4797200.0,5613000.0
prot_1097,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1098,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,514590.0,0.0,0.0,296550.0
prot_1099,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1100,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1101,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1102,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1103,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1104,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1105,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1106,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1107,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,45495.0,0.0,0.0,24766.0
prot_1108,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3792100.0,2170200.0,1905300.0,3846900.0
prot_1109,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1110,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1111,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1112,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1113,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,263200.0,0.0,0.0,186950.0
prot_1114,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1115,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1116,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0239E8,4.856E7,5.2715E7,8.4375E7
prot_1117,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1118,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1119,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1120,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1121,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1122,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1123,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1124,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1125,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1126,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1127,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9818900.0,5029900.0,5389800.0,6709800.0
prot_1128,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1129,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1130,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,348040.0,460410.0,597640.0,259110.0
prot_1131,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1132,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1133,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1134,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4580300.0,2896500.0,3793800.0,3564800.0
prot_1135,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1136,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1137,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0316E7,3105500.0,3562100.0,8914500.0
prot_1138,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,401840.0,0.0,0.0,288330.0
prot_1139,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.6342E7,1.2778E7,1.6503E7,1.2676E7
prot_1140,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1141,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,0.0,0.0
prot_1142,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1143,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1144,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1145,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,490080.0,0.0,0.0,329000.0
prot_1146,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,745020.0,225360.0,259140.0,679580.0
prot_1147,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.1863E7,5368100.0,6127300.0,8907400.0
prot_1148,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,7599100.0,4370400.0,5720100.0,5608400.0
prot_1149,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3.0482E7,2.154E7,2.5442E7,2.8638E7
prot_1150,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0007E7,4954700.0,6146600.0,7454300.0
prot_1151,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1152,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,6279700.0,4299300.0,4789300.0,6070500.0
prot_1153,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1154,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1155,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,572550.0,892750.0,670430.0,574130.0
prot_1156,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1157,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,312240.0,248420.0,349390.0,274380.0
prot_1158,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1159,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1160,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3.9662E8,2.4961E8,2.8488E8,3.6054E8
prot_1161,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1162,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,294490.0,0.0,0.0,381670.0
prot_1163,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1164,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1165,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,0.0,0.0
prot_1166,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1167,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,633060.0,0.0,0.0,490700.0
prot_1168,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,205900.0,50691.0,73469.0,103370.0
prot_1169,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4139700.0,3891800.0,4255200.0,3297600.0
prot_1170,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1171,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1172,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1997000.0,1071600.0,491980.0,1443800.0
prot_1173,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,191000.0,135540.0,0.0
prot_1174,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1175,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1660100.0,994900.0,888330.0,1682100.0
prot_1176,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1177,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1178,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,781270.0,468690.0,354960.0,544870.0
prot_1179,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1180,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1181,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1182,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1183,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1184,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,654920.0,122280.0,199940.0,415560.0
prot_1185,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1186,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1187,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1585600.0,802860.0,927960.0,857750.0
prot_1188,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,502390.0,170590.0,200610.0,446510.0
prot_1189,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1190,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1191,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1478900.0,1853700.0,1901400.0,1056600.0
prot_1192,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1193,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1194,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1703900.0,0.0,0.0,1597000.0
prot_1195,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1196,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1197,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1198,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,411390.0,124400.0,121190.0,178270.0
prot_1199,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1200,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1201,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1202,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1203,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1204,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1205,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,857320.0,112000.0,162670.0,860390.0
prot_1206,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1207,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3561700.0,2416200.0,3086900.0,2212800.0
prot_1208,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2169500.0,1572500.0,1716500.0,2276200.0
prot_1209,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1210,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1145000.0,2029600.0,965440.0,741640.0
prot_1211,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1212,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,516720.0,343160.0,301840.0,565110.0
prot_1213,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1214,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3560300.0,2842400.0,3651800.0,3058700.0
prot_1215,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1216,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1217,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1218,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,911560.0,123070.0,139060.0,500110.0
prot_1219,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1380700.0,0.0,0.0,680930.0
prot_1220,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1221,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1222,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1178600.0,705920.0,946010.0,944350.0
prot_1223,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1224,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1225,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,582370.0,235850.0,238520.0,865790.0
prot_1226,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3408700.0,1532100.0,1832000.0,3390400.0
prot_1227,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1228,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1229,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1230,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1231,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1232,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1233,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3912600.0,2948100.0,3321600.0,3467300.0
prot_1234,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1235,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,187390.0,76778.0,79241.0,110430.0
prot_1236,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1237,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8580000.0,6296800.0,8473800.0,6760500.0
prot_1238,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1239,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,0.0,0.0
prot_1240,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1241,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3100200.0,530660.0,2052400.0,1127700.0
prot_1242,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,128790.0,239000.0,0.0
prot_1243,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2085900.0,2562900.0,3368500.0,1822500.0
prot_1244,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1245,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1246,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1247,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1248,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1249,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.4679E7,1.5595E7,1.9669E7,1.7218E7
prot_1250,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1251,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1252,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1253,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2493000.0,969860.0,703800.0,1666800.0
prot_1254,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1255,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,53530.0,0.0,0.0,57933.0
prot_1256,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1994700.0,3329400.0,4122100.0,1977300.0
prot_1257,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,6915500.0,2913200.0,3779100.0,4356100.0
prot_1258,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0627E7,6797400.0,7592000.0,1.0737E7
prot_1259,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1260,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1261,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,744830.0,291600.0,438600.0,558230.0
prot_1262,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1263,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1264,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,158650.0,146030.0,200520.0,175060.0
prot_1265,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.9943E7,1.3242E7,1.8197E7,1.4294E7
prot_1266,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1267,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1268,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1269,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,773130.0,487490.0,720750.0,629170.0
prot_1270,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1271,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3199400.0,0.0,0.0,2936200.0
prot_1272,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,366900.0,200930.0,299040.0,258580.0
prot_1273,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,957610.0,48568.0,80094.0,593440.0
prot_1274,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3.1445E7,3.0399E7,3.6463E7,2.9984E7
prot_1275,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1276,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1334100.0,0.0,0.0,1238800.0
prot_1277,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1278,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1279,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1280,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1281,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1282,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1283,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,6056300.0,4307200.0,5396300.0,5814800.0
prot_1284,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1285,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1286,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,233410.0,34046.0,57787.0,189140.0
prot_1287,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5569300.0,4174100.0,4873500.0,4188500.0
prot_1288,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1289,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1290,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1291,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1771800.0,2513000.0,632660.0,895270.0
prot_1292,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,5.3291E7,3.2655E7,3.8604E7,4.4138E7
prot_1293,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1294,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1295,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,220010.0,173340.0,214400.0,238960.0
prot_1296,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1297,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,374680.0,0.0,0.0,434450.0
prot_1298,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1299,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,935910.0,1155400.0,0.0
prot_1300,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1301,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1650300.0,332430.0,569340.0,1525800.0
prot_1302,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2833500.0,3305700.0,3997600.0,2736500.0
prot_1303,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1304,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3802200.0,1607300.0,1721000.0,2859800.0
prot_1305,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,6450900.0,5142100.0,5797500.0,6426200.0
prot_1306,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1307,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1308,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1309,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1310,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.7282E7,9594000.0,1.1981E7,1.2532E7
prot_1311,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1312,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1313,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1314,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1315,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1316,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2.2285E7,1.5175E7,2.2046E7,1.778E7
prot_1317,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.6119E7,8876200.0,1.1769E7,1.5581E7
prot_1318,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1319,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1027200.0,0.0,0.0,1316200.0
prot_1320,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1321,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3671300.0,3964200.0,4183700.0,2114700.0
prot_1322,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9962600.0,7404300.0,9458900.0,5356100.0
prot_1323,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1324,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1325,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1326,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2579700.0,5189700.0,5871800.0,1499800.0
prot_1327,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1328,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1329,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,466350.0,0.0,0.0,272860.0
prot_1330,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,4.386E7,2.3764E7,2.8566E7,4.0936E7
prot_1331,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,6154100.0,4620300.0,5519000.0,5346400.0
prot_1332,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2407100.0,1325500.0,1274500.0,2509500.0
prot_1333,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1334,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1335,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1336,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1337,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1338,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1339,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1340,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1341,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,584790.0,422730.0,530340.0,395010.0
prot_1342,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1343,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1344,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,8433500.0,4266000.0,5747900.0,5569600.0
prot_1345,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
prot_1346,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1264400.0,1826200.0,2454300.0,943470.0
prot_1347,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3812900.0,3021100.0,3837200.0,3105200.0
prot_1348,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,9827700.0,1.0401E7,1.2185E7,8809600.0
prot_1349,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
